image_t1,image_t2,label,class_t1,class_t2
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_45.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_45.jpg,1,Industrial,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_58.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_58.jpg,1,Pasture,River
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_83.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_22.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_50.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_50.jpg,1,River,HerbaceousVegetation
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_22.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_66.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_5.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_5.jpg,1,Highway,River
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_11.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_84.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_57.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_57.jpg,1,Industrial,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_27.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_27.jpg,1,SeaLake,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_75.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_74.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_11.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_55.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_70.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_43.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_39.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_64.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_29.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_44.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_15.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_15.jpg,1,Industrial,Residential
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_71.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_71.jpg,1,SeaLake,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_37.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_4.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_55.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_93.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_46.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_46.jpg,1,Highway,Residential
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_58.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_58.jpg,1,Highway,River
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_13.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_9.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_28.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_24.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_95.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_95.jpg,1,Forest,Industrial
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_71.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_71.jpg,1,PermanentCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_45.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_79.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_18.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_18.jpg,1,Industrial,SeaLake
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_50.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_50.jpg,1,AnnualCrop,HerbaceousVegetation
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_29.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_52.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_81.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Industrial\Industrial_81.jpg,1,PermanentCrop,Industrial
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_12.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_42.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_9.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_52.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_15.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_99.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_56.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_26.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_88.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_88.jpg,1,Highway,PermanentCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_11.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_11.jpg,1,Pasture,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_57.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_41.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_5.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_2.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_87.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_44.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Pasture\Pasture_16.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_16.jpg,1,Pasture,PermanentCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_12.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_24.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_17.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Forest\Forest_17.jpg,1,River,Forest
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\HerbaceousVegetation\HerbaceousVegetation_38.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_38.jpg,1,HerbaceousVegetation,Highway
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_69.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\SeaLake\SeaLake_69.jpg,1,Highway,SeaLake
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_6.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_6.jpg,1,River,PermanentCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_4.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_68.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_47.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_59.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_32.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_68.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_42.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_87.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_46.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_41.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_7.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_96.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_43.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_60.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Residential\Residential_23.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\River\River_23.jpg,1,Residential,River
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_12.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\AnnualCrop\AnnualCrop_9.jpg,0,AnnualCrop,AnnualCrop
C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\Highway\Highway_54.jpg,C:\Users\Vikas\Desktop\Celebal CEI Asignments\Main_Project_Vikas_Yadav_Satellite Image Land-Use Classifier & Temporal Change Detector\data\raw\EuroSAT\2750\PermanentCrop\PermanentCrop_54.jpg,1,Highway,PermanentCrop
